  34.30000,  33.80492,  33.83940,  33.75665,  33.36709,  31.90313
  34.40000,  33.81616,  33.85052,  33.76788,  33.37838,  31.91201
  34.50000,  33.82735,  33.86160,  33.77907,  33.38965,  31.92091
  34.60000,  33.83850,  33.87264,  33.79023,  33.40091,  31.92982
  34.70000,  33.84962,  33.88364,  33.80136,  33.41216,  31.93874
  34.80000,  33.86070,  33.89460,  33.81245,  33.42340,  31.94768
  34.90000,  33.87174,  33.90551,  33.82350,  33.43461,  31.95663
  35.00000,  33.88274,  33.91639,  33.83451,  33.44582,  31.96560
  35.10000,  33.89370,  33.92722,  33.84549,  33.45700,  31.97457
  35.20000,  33.90461,  33.93800,  33.85642,  33.46817,  31.98357
  35.30000,  33.91549,  33.94875,  33.86732,  33.47931,  31.99257
  35.40000,  33.92632,  33.95945,  33.87817,  33.49044,  32.00159
  35.50000,  33.93710,  33.97010,  33.88899,  33.50155,  32.01062
  35.60000,  33.94785,  33.98071,  33.89977,  33.51264,  32.01966
  35.70000,  33.95855,  33.99128,  33.91050,  33.52370,  32.02872
  35.80000,  33.96920,  34.00179,  33.92119,  33.53475,  32.03779
  35.90000,  33.97981,  34.01227,  33.93184,  33.54577,  32.04687
  36.00000,  33.99038,  34.02269,  33.94245,  33.55676,  32.05596
  36.10000,  34.00090,  34.03307,  33.95301,  33.56773,  32.06506
  36.20000,  34.01137,  34.04340,  33.96353,  33.57868,  32.07418
  36.30000,  34.02180,  34.05369,  33.97400,  33.58960,  32.08330
  36.40000,  34.03218,  34.06392,  33.98443,  33.60049,  32.09244
  36.50000,  34.04251,  34.07411,  33.99482,  33.61136,  32.10158
  36.60000,  34.05280,  34.08426,  34.00516,  33.62220,  32.11074
  36.70000,  34.06304,  34.09435,  34.01546,  33.63301,  32.11991
  36.80000,  34.07323,  34.10440,  34.02571,  33.64379,  32.12908
  36.90000,  34.08337,  34.11440,  34.03591,  33.65454,  32.13827
  37.00000,  34.09347,  34.12435,  34.04607,  33.66527,  32.14747
  37.10000,  34.10352,  34.13425,  34.05619,  33.67596,  32.15667
  37.20000,  34.11352,  34.14411,  34.06626,  33.68662,  32.16588
  37.30000,  34.12347,  34.15391,  34.07628,  33.69725,  32.17511
